country,technology,year,spending_usd_ppp_millions,pub_count
Sweden,Biofuels,2006,42.621,64
Sweden,Biofuels,2007,34.8,69
Sweden,Biofuels,2008,35.844,103
Sweden,Biofuels,2009,60.415,139
Sweden,Biofuels,2010,79.464,166
Sweden,Biofuels,2011,51.748,241
Sweden,Biofuels,2012,37.706,261
Sweden,Biofuels,2013,52.736,284
Sweden,Biofuels,2014,47.436,330
Sweden,Biofuels,2015,31.389,396
Sweden,Biofuels,2016,36.391,406
Sweden,Biofuels,2017,20.002,446
Sweden,Biofuels,2018,30.691,525
Sweden,Biofuels,2019,26.643,566
Sweden,Biofuels,2020,26.731,679
Sweden,Biofuels,2021,30.465,756
Sweden,Biofuels,2022,27.853,689
Sweden,Biofuels,2023,42.685,1013
Switzerland,Biofuels,1976,0.0,1
Switzerland,Biofuels,1987,4.316,1
Switzerland,Biofuels,1992,11.186,1
Switzerland,Biofuels,1994,9.244,1
Switzerland,Biofuels,1996,14.497,1
Switzerland,Biofuels,1999,8.656,1
Switzerland,Biofuels,2001,7.912,3
Switzerland,Biofuels,2002,8.931,2
Switzerland,Biofuels,2003,8.314,4
Switzerland,Biofuels,2004,6.412,11
Switzerland,Biofuels,2005,6.018,6
Switzerland,Biofuels,2006,5.383,19
Switzerland,Biofuels,2007,7.239,22
Switzerland,Biofuels,2008,9.584,44
Switzerland,Biofuels,2009,10.102,73
Switzerland,Biofuels,2010,6.751,74
Switzerland,Biofuels,2011,10.806,107
Switzerland,Biofuels,2012,10.257,113
Switzerland,Biofuels,2013,8.915,120
Switzerland,Biofuels,2014,18.265,143
Switzerland,Biofuels,2015,18.604,176
Switzerland,Biofuels,2016,22.361,179
Switzerland,Biofuels,2017,28.703,225
Switzerland,Biofuels,2018,29.551,257
Switzerland,Biofuels,2019,24.361,260
Switzerland,Biofuels,2020,27.851,350
Switzerland,Biofuels,2021,22.887,364
Switzerland,Biofuels,2022,26.292,395
Switzerland,Biofuels,2023,20.503,519
United Kingdom,Biofuels,1976,0.0,2
United Kingdom,Biofuels,1977,1.038,2
United Kingdom,Biofuels,1978,3.912,1
United Kingdom,Biofuels,1979,2.042,1
United Kingdom,Biofuels,1980,6.002,5
United Kingdom,Biofuels,1981,4.635,3
United Kingdom,Biofuels,1982,6.735,8
United Kingdom,Biofuels,1983,2.662,11
United Kingdom,Biofuels,1984,1.512,7
United Kingdom,Biofuels,1985,1.903,11
United Kingdom,Biofuels,1986,4.136,6
United Kingdom,Biofuels,1987,6.519,5
United Kingdom,Biofuels,1988,8.529,5
United Kingdom,Biofuels,1989,7.966,2
United Kingdom,Biofuels,1990,7.98,9
United Kingdom,Biofuels,1991,10.894,8
United Kingdom,Biofuels,1992,10.112,13
United Kingdom,Biofuels,1993,10.506,13
United Kingdom,Biofuels,1994,10.849,8
United Kingdom,Biofuels,1995,10.593,31
United Kingdom,Biofuels,1996,6.002,9
United Kingdom,Biofuels,1997,3.972,19
United Kingdom,Biofuels,1998,3.362,12
United Kingdom,Biofuels,1999,5.803,9
United Kingdom,Biofuels,2000,4.637,13
United Kingdom,Biofuels,2001,4.846,24
United Kingdom,Biofuels,2002,3.949,22
United Kingdom,Biofuels,2003,7.719,25
United Kingdom,Biofuels,2004,7.006,34
United Kingdom,Biofuels,2005,10.147,51
United Kingdom,Biofuels,2006,9.644,86
United Kingdom,Biofuels,2007,95.029,143
United Kingdom,Biofuels,2008,4.218,235
United Kingdom,Biofuels,2009,77.969,333
United Kingdom,Biofuels,2010,61.147,405
United Kingdom,Biofuels,2011,43.978,540
United Kingdom,Biofuels,2012,40.765,612
United Kingdom,Biofuels,2013,50.401,680
United Kingdom,Biofuels,2014,35.686,894
United Kingdom,Biofuels,2015,43.058,969
United Kingdom,Biofuels,2016,39.231,1212
United Kingdom,Biofuels,2017,53.712,1391
United Kingdom,Biofuels,2018,23.213,1502
United Kingdom,Biofuels,2019,24.42,1644
United Kingdom,Biofuels,2020,21.055,2007
United Kingdom,Biofuels,2021,46.121,2085
United Kingdom,Biofuels,2022,56.3,2120
United Kingdom,Biofuels,2023,112.867,2843
United States,Biofuels,1974,0.493,3
United States,Biofuels,1975,0.451,5
United States,Biofuels,1976,9.836,6
United States,Biofuels,1977,30.197,7
United States,Biofuels,1978,57.177,6
United States,Biofuels,1979,83.71,12
United States,Biofuels,1980,105.127,12
United States,Biofuels,1981,92.257,16
United States,Biofuels,1982,83.599,19
United States,Biofuels,1983,116.056,16
United States,Biofuels,1984,123.978,20
United States,Biofuels,1985,121.411,16
United States,Biofuels,1986,68.458,18
United States,Biofuels,1987,88.284,22
United States,Biofuels,1988,69.316,12
United States,Biofuels,1989,60.14,26
United States,Biofuels,1990,43.144,29
United States,Biofuels,1991,75.896,29
United States,Biofuels,1992,11.401,37
United States,Biofuels,1993,0.977,47
United States,Biofuels,1994,106.801,35
United States,Biofuels,1995,111.753,50
United States,Biofuels,1996,97.885,61
United States,Biofuels,1997,98.268,50
United States,Biofuels,1998,173.505,64
United States,Biofuels,1999,175.054,69
United States,Biofuels,2000,119.657,120
United States,Biofuels,2001,145.51,96
United States,Biofuels,2002,145.633,91
United States,Biofuels,2003,138.905,184
United States,Biofuels,2004,134.197,225
United States,Biofuels,2005,165.681,250
United States,Biofuels,2006,140.716,372
United States,Biofuels,2007,418.674,697
United States,Biofuels,2008,259.594,1253
United States,Biofuels,2009,1661.372,1700
United States,Biofuels,2010,1099.877,2235
United States,Biofuels,2011,474.011,2761
United States,Biofuels,2012,701.45,3127
United States,Biofuels,2013,599.89,3322
United States,Biofuels,2014,670.852,3589
United States,Biofuels,2015,629.002,3723
Australia,CO2 capture & storage,1987,0.0,1
Australia,CO2 capture & storage,1993,0.0,2
Australia,CO2 capture & storage,1995,0.0,1
Australia,CO2 capture & storage,1999,0.0,3
Australia,CO2 capture & storage,2001,0.0,11
Australia,CO2 capture & storage,2003,0.0,17
Australia,CO2 capture & storage,2004,0.0,28
Australia,CO2 capture & storage,2005,0.0,35
Australia,CO2 capture & storage,2006,0.0,47
Australia,CO2 capture & storage,2007,0.118,52
Australia,CO2 capture & storage,2008,0.029,77
Australia,CO2 capture & storage,2009,62.11,120
Australia,CO2 capture & storage,2010,180.148,157
Australia,CO2 capture & storage,2011,177.973,226
Australia,CO2 capture & storage,2012,321.761,256
Australia,CO2 capture & storage,2013,263.155,362
Australia,CO2 capture & storage,2014,69.027,360
Australia,CO2 capture & storage,2015,16.605,441
Australia,CO2 capture & storage,2016,24.868,450
Australia,CO2 capture & storage,2017,18.482,462
Australia,CO2 capture & storage,2018,20.216,508
Australia,CO2 capture & storage,2019,12.849,570
Australia,CO2 capture & storage,2020,5.886,727
Australia,CO2 capture & storage,2021,8.913,806
Australia,CO2 capture & storage,2022,76.672,930
Australia,CO2 capture & storage,2023,48.877,1282
Austria,CO2 capture & storage,1979,0.0,1
Austria,CO2 capture & storage,1993,0.0,1
Austria,CO2 capture & storage,1995,0.0,1
Austria,CO2 capture & storage,1996,0.0,2
Austria,CO2 capture & storage,1997,0.0,4
Austria,CO2 capture & storage,1998,0.0,2
Austria,CO2 capture & storage,1999,0.0,2
Austria,CO2 capture & storage,2001,0.0,6
Austria,CO2 capture & storage,2003,0.0,11
Austria,CO2 capture & storage,2004,0.0,9
Austria,CO2 capture & storage,2005,0.041,18
Austria,CO2 capture & storage,2006,0.169,15
Austria,CO2 capture & storage,2007,0.149,13
Austria,CO2 capture & storage,2008,1.001,25
Austria,CO2 capture & storage,2009,0.178,30
Austria,CO2 capture & storage,2010,1.111,30
Austria,CO2 capture & storage,2011,0.994,40
Austria,CO2 capture & storage,2012,1.367,43
Austria,CO2 capture & storage,2013,0.371,63
Austria,CO2 capture & storage,2014,0.429,62
Austria,CO2 capture & storage,2015,4.757,78
Austria,CO2 capture & storage,2016,0.654,145
Austria,CO2 capture & storage,2017,1.478,115
Austria,CO2 capture & storage,2018,0.455,158
Austria,CO2 capture & storage,2019,0.835,159
Austria,CO2 capture & storage,2020,1.612,191
Austria,CO2 capture & storage,2021,1.122,245
Austria,CO2 capture & storage,2022,0.853,269
Austria,CO2 capture & storage,2023,4.946,349
Belgium,CO2 capture & storage,1977,0.0,1
Belgium,CO2 capture & storage,1992,0.0,1
Belgium,CO2 capture & storage,1994,0.0,1
Belgium,CO2 capture & storage,1996,0.0,2
Belgium,CO2 capture & storage,1997,0.0,1
Belgium,CO2 capture & storage,1998,0.0,2
Belgium,CO2 capture & storage,2007,0.174,29
Belgium,CO2 capture & storage,2010,0.0,42
Belgium,CO2 capture & storage,2011,0.0,58
Belgium,CO2 capture & storage,2012,4.601,72
Belgium,CO2 capture & storage,2013,0.0,94
Belgium,CO2 capture & storage,2014,1.754,104
Belgium,CO2 capture & storage,2015,3.177,112
Belgium,CO2 capture & storage,2016,0.0,138
Belgium,CO2 capture & storage,2018,0.0,175
Belgium,CO2 capture & storage,2019,0.0,221
Belgium,CO2 capture & storage,2020,0.154,256
Belgium,CO2 capture & storage,2021,4.846,316
Belgium,CO2 capture & storage,2022,35.508,431
Belgium,CO2 capture & storage,2023,92.939,530
Brazil,CO2 capture & storage,2018,1.525,327
Brazil,CO2 capture & storage,2019,2.152,366
Brazil,CO2 capture & storage,2020,6.435,472
Brazil,CO2 capture & storage,2021,3.001,539
Brazil,CO2 capture & storage,2022,5.523,609
Brazil,CO2 capture & storage,2023,43.111,906
Canada,CO2 capture & storage,1986,0.0,1
Canada,CO2 capture & storage,1987,0.0,1
Canada,CO2 capture & storage,1988,0.0,1
Canada,CO2 capture & storage,1990,0.0,2
Canada,CO2 capture & storage,1991,0.0,2
Canada,CO2 capture & storage,1993,0.0,3
Canada,CO2 capture & storage,1994,0.0,2
Canada,CO2 capture & storage,1995,0.0,5
Canada,CO2 capture & storage,1996,0.0,4
Canada,CO2 capture & storage,1997,0.0,10
Canada,CO2 capture & storage,1998,0.0,5
Canada,CO2 capture & storage,1999,0.0,10
Canada,CO2 capture & storage,2000,0.0,18
Canada,CO2 capture & storage,2001,0.0,17
Canada,CO2 capture & storage,2002,0.0,22
Canada,CO2 capture & storage,2003,0.0,55
Canada,CO2 capture & storage,2004,24.084,39
Canada,CO2 capture & storage,2005,17.154,64
Canada,CO2 capture & storage,2006,18.424,75
Canada,CO2 capture & storage,2007,20.868,86
Canada,CO2 capture & storage,2008,26.415,107
Canada,CO2 capture & storage,2009,84.385,159
Canada,CO2 capture & storage,2010,211.411,156
Canada,CO2 capture & storage,2011,240.357,215
Canada,CO2 capture & storage,2012,397.503,219
Canada,CO2 capture & storage,2013,484.76,262
Canada,CO2 capture & storage,2014,193.619,318
Canada,CO2 capture & storage,2015,223.103,314
Canada,CO2 capture & storage,2016,57.325,324
Canada,CO2 capture & storage,2017,85.821,417
Canada,CO2 capture & storage,2018,202.87,391
Canada,CO2 capture & storage,2019,91.372,423
Canada,CO2 capture & storage,2020,38.678,587
Canada,CO2 capture & storage,2021,108.184,807
Canada,CO2 capture & storage,2022,42.805,895
Canada,CO2 capture & storage,2023,85.155,1228
Chile,CO2 capture & storage,2014,0.0,17
Chile,CO2 capture & storage,2015,0.0,24
Chile,CO2 capture & storage,2016,0.0,22
Chile,CO2 capture & storage,2017,0.0,29
Chile,CO2 capture & storage,2018,0.0,41
Chile,CO2 capture & storage,2019,0.0,44
Chile,CO2 capture & storage,2020,0.0,71
Chile,CO2 capture & storage,2021,0.0,82
Chile,CO2 capture & storage,2022,0.0,96
Czech Republic,CO2 capture & storage,2003,0.0,3
Czech Republic,CO2 capture & storage,2004,0.0,2
Czech Republic,CO2 capture & storage,2005,0.0,6
Czech Republic,CO2 capture & storage,2006,0.0,4
Czech Republic,CO2 capture & storage,2007,0.0,5
Czech Republic,CO2 capture & storage,2008,1.238,8
Czech Republic,CO2 capture & storage,2009,1.795,3
Czech Republic,CO2 capture & storage,2010,2.247,18
Czech Republic,CO2 capture & storage,2011,1.241,17
Czech Republic,CO2 capture & storage,2012,1.52,19
Czech Republic,CO2 capture & storage,2013,1.594,26
Czech Republic,CO2 capture & storage,2014,1.809,40
Czech Republic,CO2 capture & storage,2015,2.112,47
Czech Republic,CO2 capture & storage,2016,1.18,73
Czech Republic,CO2 capture & storage,2017,0.589,70
Czech Republic,CO2 capture & storage,2019,0.658,103
Czech Republic,CO2 capture & storage,2020,1.59,158
Czech Republic,CO2 capture & storage,2021,6.106,180
Czech Republic,CO2 capture & storage,2022,7.084,213
Czech Republic,CO2 capture & storage,2023,5.376,313
Denmark,CO2 capture & storage,1995,0.0,1
Denmark,CO2 capture & storage,2000,0.0,2
Denmark,CO2 capture & storage,2001,0.0,2
Denmark,CO2 capture & storage,2002,0.0,2
Denmark,CO2 capture & storage,2003,0.0,4
Denmark,CO2 capture & storage,2004,0.0,4
Denmark,CO2 capture & storage,2005,1.986,3
Denmark,CO2 capture & storage,2006,3.241,2
Denmark,CO2 capture & storage,2007,1.008,15
Denmark,CO2 capture & storage,2008,1.358,6
Denmark,CO2 capture & storage,2009,4.791,38
Denmark,CO2 capture & storage,2010,0.273,38
Denmark,CO2 capture & storage,2011,0.306,57
Denmark,CO2 capture & storage,2012,0.265,58
Denmark,CO2 capture & storage,2013,0.223,91
Denmark,CO2 capture & storage,2014,0.233,90
Denmark,CO2 capture & storage,2015,0.261,121
Denmark,CO2 capture & storage,2016,0.228,130
Denmark,CO2 capture & storage,2017,1.9,134
Denmark,CO2 capture & storage,2018,0.0,146
Denmark,CO2 capture & storage,2019,0.116,186
Denmark,CO2 capture & storage,2020,8.657,229
Denmark,CO2 capture & storage,2021,82.126,320
Denmark,CO2 capture & storage,2022,48.408,424
Denmark,CO2 capture & storage,2023,15.842,586
Estonia,CO2 capture & storage,2011,1.492,5
Estonia,CO2 capture & storage,2012,0.0,7
Estonia,CO2 capture & storage,2018,0.0,22
Estonia,CO2 capture & storage,2019,1.626,33
Estonia,CO2 capture & storage,2020,2.154,52
Estonia,CO2 capture & storage,2021,0.516,57
Estonia,CO2 capture & storage,2022,0.267,54
Finland,CO2 capture & storage,1991,0.0,1
Finland,CO2 capture & storage,1996,0.0,3
Finland,CO2 capture & storage,1997,0.0,6
Finland,CO2 capture & storage,2000,0.0,3
Finland,CO2 capture & storage,2001,0.0,7
Finland,CO2 capture & storage,2002,0.0,6
Finland,CO2 capture & storage,2003,0.0,7
Finland,CO2 capture & storage,2004,0.0,8
Finland,CO2 capture & storage,2005,0.0,7
Finland,CO2 capture & storage,2006,0.0,15
Finland,CO2 capture & storage,2007,0.0,18
Finland,CO2 capture & storage,2008,0.0,22
Finland,CO2 capture & storage,2009,0.0,25
Finland,CO2 capture & storage,2010,0.0,31
Finland,CO2 capture & storage,2011,0.0,49
Finland,CO2 capture & storage,2012,0.0,59
Finland,CO2 capture & storage,2013,0.0,57
Finland,CO2 capture & storage,2014,0.0,75
Finland,CO2 capture & storage,2015,0.0,90
Finland,CO2 capture & storage,2016,0.0,116
Finland,CO2 capture & storage,2017,0.0,120
Finland,CO2 capture & storage,2018,0.0,128
Finland,CO2 capture & storage,2019,0.0,175
Finland,CO2 capture & storage,2020,0.0,238
France,CO2 capture & storage,1994,0.0,1
France,CO2 capture & storage,1995,0.0,2
France,CO2 capture & storage,1997,0.0,1
France,CO2 capture & storage,1998,0.0,2
France,CO2 capture & storage,1999,0.0,5
France,CO2 capture & storage,2000,0.0,7
France,CO2 capture & storage,2001,0.0,21
France,CO2 capture & storage,2002,7.481,12
France,CO2 capture & storage,2003,8.442,18
France,CO2 capture & storage,2004,15.653,24
France,CO2 capture & storage,2005,25.641,68
France,CO2 capture & storage,2006,66.582,34
France,CO2 capture & storage,2007,70.586,70
France,CO2 capture & storage,2008,75.375,70
France,CO2 capture & storage,2009,165.892,140
France,CO2 capture & storage,2010,145.07,147
France,CO2 capture & storage,2011,108.319,222
France,CO2 capture & storage,2012,81.351,210
France,CO2 capture & storage,2013,78.14,280
France,CO2 capture & storage,2014,61.289,320
France,CO2 capture & storage,2015,51.91,340
France,CO2 capture & storage,2016,36.63,360
France,CO2 capture & storage,2017,30.631,445
France,CO2 capture & storage,2018,35.379,486
France,CO2 capture & storage,2019,43.255,594
France,CO2 capture & storage,2020,53.006,731
France,CO2 capture & storage,2021,62.369,809
France,CO2 capture & storage,2022,72.853,914
France,CO2 capture & storage,2023,59.122,1498
Germany,CO2 capture & storage,1979,0.0,1
Germany,CO2 capture & storage,1983,0.0,1
Germany,CO2 capture & storage,1988,0.0,1
Germany,CO2 capture & storage,1992,0.0,1
Germany,CO2 capture & storage,1993,0.0,1
Germany,CO2 capture & storage,1996,0.0,2
Germany,CO2 capture & storage,1998,0.0,3
Germany,CO2 capture & storage,1999,0.0,4
Germany,CO2 capture & storage,2000,0.0,9
Germany,CO2 capture & storage,2001,0.0,13
Germany,CO2 capture & storage,2002,0.0,17
Germany,CO2 capture & storage,2003,0.0,15
Germany,CO2 capture & storage,2004,9.4,35
Germany,CO2 capture & storage,2005,8.371,64
Germany,CO2 capture & storage,2006,0.0,49
Germany,CO2 capture & storage,2007,0.0,69
Germany,CO2 capture & storage,2008,5.744,93
Germany,CO2 capture & storage,2009,25.584,165
Germany,CO2 capture & storage,2010,25.156,192
Germany,CO2 capture & storage,2011,10.672,278
Germany,CO2 capture & storage,2012,31.851,296
Germany,CO2 capture & storage,2013,30.671,371
Germany,CO2 capture & storage,2014,19.464,404
Germany,CO2 capture & storage,2015,13.345,463
Germany,CO2 capture & storage,2016,31.065,497
Germany,CO2 capture & storage,2017,32.94,521
Germany,CO2 capture & storage,2018,73.243,589
Germany,CO2 capture & storage,2019,9.303,712
Germany,CO2 capture & storage,2020,42.456,1027
Germany,CO2 capture & storage,2021,53.245,1255
Germany,CO2 capture & storage,2022,68.636,1389
Germany,CO2 capture & storage,2023,60.111,1773
Hungary,CO2 capture & storage,2002,0.0,1
Hungary,CO2 capture & storage,2003,0.0,1
Hungary,CO2 capture & storage,2004,0.0,1
Hungary,CO2 capture & storage,2005,0.0,3
Hungary,CO2 capture & storage,2006,0.0,2
Hungary,CO2 capture & storage,2007,0.0,6
Hungary,CO2 capture & storage,2008,0.0,8
Hungary,CO2 capture & storage,2009,0.0,6
Hungary,CO2 capture & storage,2010,0.0,7
Hungary,CO2 capture & storage,2011,0.0,14
Hungary,CO2 capture & storage,2012,0.0,12
Hungary,CO2 capture & storage,2015,0.0,27
Hungary,CO2 capture & storage,2019,0.0,46
Hungary,CO2 capture & storage,2020,0.0,100
Hungary,CO2 capture & storage,2021,0.858,97
Hungary,CO2 capture & storage,2022,0.278,121
Hungary,CO2 capture & storage,2023,0.0,187
Ireland,CO2 capture & storage,2003,0.0,1
Ireland,CO2 capture & storage,2004,0.0,5
Ireland,CO2 capture & storage,2005,0.0,3
Ireland,CO2 capture & storage,2006,0.0,7
Ireland,CO2 capture & storage,2007,0.0,8
Ireland,CO2 capture & storage,2008,0.0,7
Ireland,CO2 capture & storage,2009,0.0,17
Ireland,CO2 capture & storage,2010,0.078,19
Ireland,CO2 capture & storage,2011,0.0,25
Ireland,CO2 capture & storage,2012,0.0,23
Ireland,CO2 capture & storage,2013,0.0,46
Ireland,CO2 capture & storage,2014,0.0,43
Ireland,CO2 capture & storage,2016,0.068,51
Ireland,CO2 capture & storage,2017,0.067,51
Ireland,CO2 capture & storage,2018,0.162,68
Ireland,CO2 capture & storage,2019,0.443,70
Ireland,CO2 capture & storage,2020,0.353,102
Ireland,CO2 capture & storage,2021,0.212,149
Ireland,CO2 capture & storage,2022,0.17,146
Ireland,CO2 capture & storage,2023,0.335,167
Italy,CO2 capture & storage,1980,0.0,1
Italy,CO2 capture & storage,1982,0.0,1
Italy,CO2 capture & storage,1984,0.0,1
Italy,CO2 capture & storage,1995,0.0,1
Italy,CO2 capture & storage,1997,0.0,1
Italy,CO2 capture & storage,1998,0.0,2
Italy,CO2 capture & storage,2000,0.0,8
Italy,CO2 capture & storage,2001,0.0,6
Italy,CO2 capture & storage,2002,0.0,14
Italy,CO2 capture & storage,2003,0.0,11
Italy,CO2 capture & storage,2004,0.0,25
Italy,CO2 capture & storage,2005,0.0,45
Italy,CO2 capture & storage,2006,2.256,39
Italy,CO2 capture & storage,2007,5.505,63
Italy,CO2 capture & storage,2008,17.206,54
Italy,CO2 capture & storage,2009,23.269,93
Italy,CO2 capture & storage,2013,11.176,217
Italy,CO2 capture & storage,2014,0.31,234
Italy,CO2 capture & storage,2016,14.829,304
Italy,CO2 capture & storage,2017,14.993,343
Italy,CO2 capture & storage,2018,15.65,356
Italy,CO2 capture & storage,2019,17.061,436
Italy,CO2 capture & storage,2020,29.724,626
Italy,CO2 capture & storage,2021,38.683,689
Italy,CO2 capture & storage,2022,37.831,851
Japan,CO2 capture & storage,1979,0.0,1
Japan,CO2 capture & storage,1986,0.0,2
Japan,CO2 capture & storage,1988,0.0,1
Japan,CO2 capture & storage,1990,0.0,1
Japan,CO2 capture & storage,1994,0.0,1
Japan,CO2 capture & storage,1995,0.0,3
Japan,CO2 capture & storage,1996,0.0,2
Japan,CO2 capture & storage,1997,0.0,5
Japan,CO2 capture & storage,1998,0.0,3
Japan,CO2 capture & storage,1999,0.0,7
Japan,CO2 capture & storage,2000,0.0,6
Japan,CO2 capture & storage,2001,0.0,11
Japan,CO2 capture & storage,2002,0.0,8
Japan,CO2 capture & storage,2003,0.0,20
Japan,CO2 capture & storage,2004,0.0,22
Japan,CO2 capture & storage,2005,0.0,47
Japan,CO2 capture & storage,2006,30.853,42
Japan,CO2 capture & storage,2007,15.903,47
Japan,CO2 capture & storage,2008,43.98,60
Japan,CO2 capture & storage,2009,147.249,71
Japan,CO2 capture & storage,2010,128.215,73
Japan,CO2 capture & storage,2011,148.537,114
Japan,CO2 capture & storage,2012,184.711,117
Japan,CO2 capture & storage,2013,182.911,162
Japan,CO2 capture & storage,2014,144.481,172
Japan,CO2 capture & storage,2015,120.287,164
Japan,CO2 capture & storage,2016,97.966,165
Japan,CO2 capture & storage,2017,108.737,226
Japan,CO2 capture & storage,2018,196.194,226
Japan,CO2 capture & storage,2019,175.158,263
Japan,CO2 capture & storage,2020,164.03,323
Japan,CO2 capture & storage,2021,168.172,406
Japan,CO2 capture & storage,2022,167.503,468
Japan,CO2 capture & storage,2023,179.686,668
Korea,CO2 capture & storage,2002,0.0,2
Korea,CO2 capture & storage,2003,0.0,3
Korea,CO2 capture & storage,2004,2.324,2
Korea,CO2 capture & storage,2005,7.12,5
Korea,CO2 capture & storage,2006,7.188,6
Korea,CO2 capture & storage,2007,11.21,9
Korea,CO2 capture & storage,2008,26.832,16
Korea,CO2 capture & storage,2009,27.665,37
Korea,CO2 capture & storage,2010,48.241,37
Korea,CO2 capture & storage,2011,53.354,84
Korea,CO2 capture & storage,2012,45.235,98
Korea,CO2 capture & storage,2013,56.794,127
Korea,CO2 capture & storage,2014,38.407,123
Korea,CO2 capture & storage,2015,40.952,138
Korea,CO2 capture & storage,2016,28.203,179
Korea,CO2 capture & storage,2017,29.268,190
Korea,CO2 capture & storage,2018,24.776,187
Korea,CO2 capture & storage,2019,28.246,259
Korea,CO2 capture & storage,2020,24.023,271
Korea,CO2 capture & storage,2021,67.232,330
Korea,CO2 capture & storage,2022,102.639,378
Korea,CO2 capture & storage,2023,102.169,633
Latvia,CO2 capture & storage,2019,0.0,14
Lithuania,CO2 capture & storage,2022,0.404,40
Lithuania,CO2 capture & storage,2023,0.234,92
Luxembourg,CO2 capture & storage,2011,0.0,1
Luxembourg,CO2 capture & storage,2012,0.032,3
Mexico,CO2 capture & storage,2013,1.28,43
Mexico,CO2 capture & storage,2014,0.0,45
Mexico,CO2 capture & storage,2015,0.0,60
Mexico,CO2 capture & storage,2016,4.3,87
Mexico,CO2 capture & storage,2017,0.082,92
Mexico,CO2 capture & storage,2018,1.344,114
Mexico,CO2 capture & storage,2019,0.0,92
Mexico,CO2 capture & storage,2020,1.012,158
Mexico,CO2 capture & storage,2021,0.0,165
